REGION,DISTRICT,Region,District,Classification,Latitude,Longitude,Total_Population,Male_15_64,Female_15_64,Poverty_Incidence_pct,Poverty_Intensity_pct,Unemployment_Rate_pct,Illiteracy_Rate_pct,Uninsurance_Rate_pct,Youth_Dependency_Ratio,Sex_Ratio_15_64,Sexually_Active_Pop_pct,DHS_Region,HIV_Prev_Women_pct,HIV_Prev_Men_pct,HIV_Prev_Total_pct,HIV_Awareness_Women_pct,Condom_Use_pct,High_Risk_Sex_pct,Ever_Tested_HIV_pct,Know_Where_Test_pct,Accepting_Attitudes_pct,TB_Incidence_per100k,TB_HIV_CoInfection_pct,TB_Treatment_Success_pct,ART_Coverage_pct,VCT_Uptake_pct,Doctors_per10k,Nurses_per10k,OOP_Expenditure_pct,HIV_TB_Hotspot,Nat_HIV_New_Infections_per1000,Nat_HIV_Positivity_pct,Nat_PLHIV_All_Ages,Nat_HIV_Deaths,Nat_TB_Incidence_per100k,Nat_TB_New_Relapse_Cases,Nat_TB_HIV_Positive_pct,Data_Source_HIV,Data_Source_TB,Data_Source_Socioeconomic,Data_Source_Geometry,LISA_I,LISA_quadrant,LISA_p_sim,LISA_sig,LISA_cluster,BvLISA_I,BvLISA_quadrant,BvLISA_p,BvLISA_sig,BvLISA_cluster,Gi_z,Gi_p,Gi_cluster,GWR_coef_HIV_Prev_Total_pct,GWR_coef_Poverty_Intensity_pct,GWR_coef_Uninsurance_Rate_pct,GWR_coef_Doctors_per10k,GWR_local_R2,RF_Risk,XGB_Risk,LGB_Risk,Stacked_Risk,Ensemble_Risk_Score
NORTHERN,NANTON,Northern,Nanton,District,9.55848269999999,-0.710728600167338,50767.0,12111.0,13374.0,39.9,45.19558347441505,51.73122988218672,55.50376291380442,43.93566046143734,90.59025936420916,0.9041257874852183,50.19993302736029,Northern (pre 2022),0.696347988102613,0.7926051405221114,0.7565888615685529,35.66212082375755,19.060356885030814,15.114285714285714,33.12332533881087,30.864367520275426,38.85066560749364,104.43801317685497,10.474751442858564,82.91636885613947,50.88323591628301,22.774734014340634,1.6283018325572791,30.515821743505132,31.683737794169165,0,0.46621102991346963,2.5594533743616066,328941.30899444764,13075.862210516692,126.0,20093.697760633346,11.894285206447558,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.7602104618263337,3,0.0,1,LL (Low-Low),0.6343349690654437,0,0.17717717717717718,0,Not Significant,-2.5140988249105396,0.28,Coldspot 95%,7.705568293777034,1.4350509777752116,0.208100757203272,-0.2730974359550768,0.8216839763985425,0.0055,0.003,0.0003,0.0037,0.0
CENTRAL,ASSIN FOSU,CENTRAL,ASSIN FOSU,,5.530626336363632,-1.1449043731652988,119024.0,34953.63636363636,36926.72727272727,24.518181818181816,43.775183478224214,48.485455249891686,24.172532984592703,38.1952736610783,60.97836393872146,0.9208691044529451,59.91984740183338,,1.7,0.2999999999999999,0.9980489464541722,51.40714285714287,34.83333333333332,24.15714285714285,33.333333333333314,49.800000000000004,37.9742946294132,89.14599386570036,6.830047410961269,87.14876012882112,59.64667711797356,33.38365204305483,2.1924961210780656,39.05831968489958,26.587592013042425,0,0.4699999999999997,2.54,331385.92852355033,12880.814266943213,126.0,19918.15835368823,11.918288102292344,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),1.079155825265037,3,0.001001001001001001,1,LL (Low-Low),0.9995968376389948,3,0.003003003003003003,1,LL (Low-Low),-1.8570794714025765,0.003,Not Significant,7.005813476635978,1.26029118809819,0.1400743434670506,-0.2597123758655568,0.9826085660411616,0.0055,0.003,0.0003,0.0037,0.0
CENTRAL,GOMOA CENTRAL,Central,Gomoa Central,District,5.47699369999999,-0.589745989100534,82592.0,21856.0,26134.0,18.8,44.38615471773512,44.045166334043294,22.661279636078525,41.294092348665195,62.49330704120941,0.8757054064712225,58.10490120108484,Central,1.7,0.3,0.999602674988631,51.40714285714286,34.833333333333336,24.15714285714285,33.333333333333336,49.8,38.09746209543622,81.40893211958515,4.623232890526656,86.15396764413845,44.57167106658343,31.494539486228977,1.882599796252711,36.07809984881855,31.6337966626991,0,0.4699999999999998,2.54,331543.539095425,13050.691107335797,126.0,20135.25567444001,12.01018843197266,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.46537275457270405,0,0.1961961961961962,0,Not Significant,-0.38352171977923777,0,0.3103103103103103,0,Not Significant,-1.4075881008896003,0.008,Not Significant,7.3020940753093075,1.8755369958925925,0.1331573695766468,-0.6681720965852633,0.9457694556823898,0.008603589743589744,0.006103589743589744,0.003403589743589744,0.006803589743589744,0.003103589743589744
BONO EAST,PRU WEST,Bono East,Pru West,District,8.03487795,-1.31329234137589,69820.0,20066.0,19335.0,38.3,41.06836552450778,41.24499929963776,47.775814473856244,47.76439769189636,71.23163090125082,1.032300250136721,56.43225436837582,Brong-Ahafo,3.8000000000000003,1.2999999999999998,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,68.87272922576915,41.260000000000005,100.50845446063072,15.618596667940421,91.75523869729386,61.55669270821201,26.516207152073626,2.0755314488428054,44.03360978261448,21.079672416498987,0,0.47000000000000003,2.54,328708.1554834967,12920.383855072267,126.0,19955.058895004717,12.001734367816688,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.41765103271797815,0,0.14714714714714713,0,Not Significant,-0.16167097567706398,0,0.5825825825825826,0,Not Significant,1.2500218179386575,0.359,Not Significant,8.484073705183233,1.8263491193123944,0.2507487960610576,0.7741002113832306,0.8452181108686659,0.007424528301886792,0.0049245283018867925,0.0022245283018867924,0.005624528301886793,0.0019245283018867925
BONO,BEREKUM WEST,Bono,Berekum West,District,7.47199419999999,-2.71078914019081,49464.0,14064.0,15958.0,14.8,42.08868786000579,50.360226647655914,18.733890745975447,10.369365340066963,57.63747004846541,0.9608359931737993,60.69464661167719,Brong-Ahafo,3.8,1.2999999999999998,2.55,55.40714285714286,26.266666666666666,21.057142857142857,33.333333333333336,68.54257931522076,41.260000000000005,91.49278465294236,11.943996821216578,91.70018305570868,66.37868296048931,33.18842338065215,1.9489170828927918,36.85374242510359,18.419619732448368,0,0.4699999999999999,2.54,326935.90533005464,13086.324437046502,126.0,20053.513298154787,11.86302761568699,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.6271653075728909,1,0.021021021021021023,1,HH (High-High),0.1744258515178359,0,0.5365365365365365,0,Not Significant,1.5006854079293417,0.412,Not Significant,7.739505050798854,1.217347133603456,0.1144637587112143,-0.4814521834288922,0.6188884000973945,0.0055,0.003,0.0003,0.0037,0.0
ASHANTI,AHAFO ANO SOUTH WEST,Ashanti,Ahafo Ano South West,District,6.8289788,-2.00038660056909,65770.0,19422.0,18720.0,31.9,41.8581545509753,45.31506209598738,31.83438423068196,42.13552159699591,65.15829473525027,0.9993781885333346,57.993005929755206,Ashanti,2.4801531281610933,1.3,1.8999999999999997,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.87671076041433,43.31,61.606569224378376,10.578773182495254,91.32080134499336,56.998662340580296,30.35073166824014,2.15000210865818,36.870325375909395,25.097170250578614,0,0.47,2.54,330988.22666548716,12954.21916586408,126.0,19989.99213896238,12.040377720978645,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0030605781520572075,0,0.7397397397397397,0,Not Significant,0.00045045285241331333,0,0.963963963963964,0,Not Significant,0.13868912289033,0.356,Not Significant,7.120967704930566,1.4328590784165898,0.1144554924704363,-0.2929729725639867,0.5086651983764823,0.014718582991422174,0.012218582991422176,0.009518582991422175,0.012918582991422175,0.009218582991422175
ASHANTI,AMANSIE SOUTH,Ashanti,Amansie South,District,6.30802585,-2.01186652006877,113155.0,38951.0,33050.0,30.3,44.59124433890157,47.69254871790721,32.281563455432334,44.23681436070071,49.501023006503495,1.1726433840505301,63.63041845256506,Ashanti,2.4757716464627095,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.03355153687512,43.31,118.51362393581331,16.00204035834208,83.96161446083391,50.79859841301622,30.778593813305296,2.0582438223297315,31.615896661277755,29.580129386269267,0,0.47000000000000003,2.54,333401.9326223749,13060.138786403919,126.0,19940.688096640923,11.969285087133565,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),-0.00272128737376985,0,0.7417417417417418,0,Not Significant,-0.0065685438967782745,0,0.4744744744744745,0,Not Significant,-0.07807936827524953,0.395,Not Significant,7.2900904685809955,1.3839465871082286,0.116280212373821,-0.389293227029062,0.7796346213729878,0.017030330101131932,0.014530330101131934,0.011830330101131933,0.015230330101131933,0.011530330101131933
ASHANTI,ATWIMA NWABIAGYA NORTH,Ashanti,Atwima Nwabiagya North,District,6.87764335,-1.74489585317473,155025.0,46519.0,47225.0,13.5,43.04861718965041,49.535931844431225,16.432914394774812,15.60565697729563,58.23213642254588,1.0358586127344298,60.47024673439768,Ashanti,2.5246629160379817,1.3,1.9000000000000001,56.86428571428571,29.03333333333333,22.928571428571427,33.31666666666666,72.43458441292577,43.31,117.17106331746402,8.639887077425636,91.65468627613075,60.2474528021324,33.22385149058911,2.180672480776925,29.25884602061811,22.579360125796335,0,0.4699999999999999,2.54,329988.1438920301,12976.551609804757,126.0,19912.24552189737,11.999211890868347,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023052,0,0.93993993993994,0,Not Significant,0.006545638360764603,0,0.42042042042042044,0,Not Significant,0.04788937055439662,0.073,Not Significant,7.568656583133556,1.5120002257477112,0.1451596382875228,-0.1982939434056146,0.5487159311763613,0.0055,0.003,0.0003,0.0037,0.0
ASHANTI,ADANSI AKROFUOM,ASHANTI,ADANSI AKROFUOM,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,42.895474783706575,47.115282090864994,17.70945911292863,31.47125136638404,60.00321968119042,0.9182436512196309,60.40712501501989,,2.4871764842069783,1.2999999999999998,1.9,56.86428571428571,29.03333333333333,22.928571428571427,33.316666666666656,73.03387429891522,43.31,115.5257832149487,10.621530360029006,89.18176288263278,72.74940029373111,34.67846165933864,2.8577803182466788,45.0967877173624,24.11738928584649,0,0.4699999999999999,2.5400000000000005,327050.93435589207,12887.829842756764,126.0,20212.046755708536,11.910230423865478,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023009,0,0.9369369369369369,0,Not Significant,-0.003785575437852731,0,0.6786786786786787,0,Not Significant,0.04517744715832062,0.043,Not Significant,6.916364482216713,1.3303999996212006,0.1133005042642644,-0.5229439478689765,0.9417101063361006,0.0072435897435897435,0.004743589743589744,0.0020435897435897438,0.005443589743589744,0.0017435897435897436
ASHANTI,ADANSI NORTH,Ashanti,Adansi North,District,6.3006124,-1.5897139446089,54155.0,16537.0,16948.0,19.7,43.06020161084613,51.54771105676991,16.120751768722627,31.107004494955834,52.700089289208194,0.9485410317388008,61.83177915243283,Ashanti,2.5262275366235127,1.3,1.9000000000000001,56.86428571428571,29.03333333333333,22.928571428571427,33.31666666666666,72.21459162473377,43.31,99.05520654033396,8.744802895540738,90.74481989028018,64.14603794587876,34.043910650022646,2.2548998722013125,33.51286379142929,26.00759322734316,0,0.47000000000000003,2.54,328392.00972344883,13057.752995489926,126.0,20031.745217923,12.012260638970348,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023084,0,0.954954954954955,0,Not Significant,-0.004618886454904425,0,0.6056056056056056,0,Not Significant,0.04788937055439662,0.203,Not Significant,6.894471545534665,1.416194290146465,0.1175475598398246,-0.406236929969621,0.8851511721227731,0.006596774193548387,0.004096774193548387,0.0013967741935483869,0.0047967741935483876,0.001096774193548387
ASHANTI,OBUASI EAST,Ashanti,Obuasi East,Municipal,6.1796409,-1.60356394182495,92401.0,27879.0,29934.0,13.1,42.74371954727934,51.46501374678112,15.19405281465109,16.870158625502437,56.80780243013929,0.9277597011326478,62.56750468068527,Ashanti,2.4920818295526193,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.70936640453877,43.31,108.18106939484616,10.43041732060187,91.42951266262145,78.56166913200342,35.17096813915716,3.799485343653292,42.26646728211125,25.02491874793499,0,0.47,2.54,329164.00242357224,13069.93965864081,126.0,20141.428280377444,11.905502924059288,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023018,0,0.934934934934935,0,Not Significant,-0.0069026641160472866,0,0.42842842842842843,0,Not Significant,0.04788937055439662,0.168,Not Significant,6.890683627690929,1.3918837168219862,0.1148194847157541,-0.4558040844195539,0.9077135331347194,0.009842228739002933,0.007342228739002933,0.004642228739002933,0.008042228739002934,0.004342228739002933
ASHANTI,AFIGYA KWABRE NORTH,Ashanti,Afigya Kwabre North,District,7.03891495,-1.62667127242319,73330.0,20273.0,21082.0,25.2,44.23573343555442,52.10370776308581,30.223428548848755,30.574866297769084,70.13569175532535,0.9435419619199422,56.39574526114824,Ashanti,2.4830884905227117,1.3,1.8999999999999997,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.64792390108079,43.31,115.59579667586168,15.187058822213125,87.71970419946042,53.57844171220101,31.16550877115727,1.4565955583971155,35.83643896029682,28.44705893065917,0,0.47,2.54,333218.88709931285,12907.870010922816,126.0,20049.60332280496,12.09546416722983,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419022952,0,0.9469469469469469,0,Not Significant,0.0013531727535764895,0,0.8968968968968969,0,Not Significant,0.04788937055439662,0.096,Not Significant,7.947513059462025,1.5109921264162194,0.1675037835252971,-0.1579121148188354,0.5761143796486493,0.013107111968769684,0.010607111968769683,0.007907111968769684,0.011307111968769684,0.007607111968769683
ASHANTI,KUMASI METROPOLITAN,ASHANTI,KUMASI METROPOLITAN,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,42.623117878913234,47.6234537373171,16.543726713990154,32.156037494452555,57.195340487637914,0.9113714471089933,60.40712501501989,,2.491710610481095,1.2999999999999998,1.8999999999999997,56.86428571428571,29.03333333333333,22.928571428571427,33.316666666666656,72.84053358928871,43.31,115.5257832149487,11.231398829294104,91.77286963640822,66.76847600850544,34.57246138800088,2.7077902666817812,37.549663807089644,23.615487842673367,0,0.46999999999999986,2.5400000000000005,329673.2302067479,13087.799435014393,126.0,19870.221690778268,11.893342039369465,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419022943,0,0.9369369369369369,0,Not Significant,-0.003785575437852692,0,0.6786786786786787,0,Not Significant,0.04517744715832012,0.098,Not Significant,7.22987187555982,1.4539666477430648,0.1326533840878471,-0.2607976025356781,0.6529361160693398,0.0072435897435897435,0.004743589743589744,0.0020435897435897438,0.005443589743589744,0.0017435897435897436
ASHANTI,OFORIKROM MUNICIPAL,Ashanti,Oforikrom Municipal,Municipal,6.672717,-1.5504236985326,213126.0,77870.0,75115.0,10.0,42.57901649078877,59.722044406520745,7.430350189650869,27.960804368899154,35.141044099334586,1.017026474627953,71.78148137721348,Ashanti,2.483233958964323,1.3,1.8999999999999997,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,72.51969839308403,43.31,147.1787131555223,9.823803112184605,91.91852476594238,75.12474268025368,37.20562415662422,3.4396008926400046,48.94074978768416,18.108497248289943,0,0.47,2.54,330804.1131472021,12983.953656432706,126.0,20163.43421943691,12.006611758907233,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419022935,0,0.9529529529529529,0,Not Significant,-0.003785575437852692,0,0.6646646646646647,0,Not Significant,0.04788937055439613,0.185,Not Significant,7.061702750299292,1.4178088094037729,0.1303874676635832,-0.2817860596515366,0.7052319519504172,0.014523768006583388,0.012023768006583387,0.009323768006583388,0.012723768006583388,0.009023768006583388
ASHANTI,ASOKWA  MUNICIPAL,ASHANTI,ASOKWA  MUNICIPAL,,6.648968471212119,-1.5710996271278177,121878.81818181818,36505.0,37998.333333333336,21.23333333333333,42.96539141717635,48.09954132628315,17.733551697729794,30.72404204477036,61.99403183528455,0.9745361101619584,60.40712501501989,,2.4900305000018434,1.2999999999999998,1.9000000000000001,56.86428571428569,29.03333333333333,22.928571428571427,33.316666666666656,72.88165495967485,43.31,115.5257832149487,11.75285895724782,90.60211483221165,60.88136048602756,37.46826989647723,2.6478225400318,40.43968591597377,23.51663873655149,0,0.4699999999999999,2.5400000000000005,332853.76265506505,13115.11852326704,126.0,19869.031642021255,11.933147100737012,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419023076,0,0.9369369369369369,0,Not Significant,-0.0037855754378527703,0,0.6786786786786787,0,Not Significant,0.04517744715832062,0.159,Not Significant,7.104526160934324,1.4406161977531242,0.1297383647172597,-0.2779297044553397,0.6959104767403514,0.0055,0.003,0.0003,0.0037,0.0
ASHANTI,OLD TAFO MUNICIPAL,Ashanti,Old Tafo Municipal,Municipal,6.74083555,-1.60465968075918,114368.0,34972.0,38512.0,9.2,42.877260364350455,46.26273160105014,9.621089750186211,25.550218675596636,45.32120996978615,0.8893605221476809,64.25223838836038,Ashanti,2.5087335448262236,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,73.02140456239334,43.31,133.6349572784012,8.782531378854411,95.7643674361453,85.67137394763415,42.60308343793095,3.791479739760191,53.603625586176804,21.6762611887027,0,0.47000000000000003,2.54,325972.89663014316,12897.703751708972,126.0,20077.140791761798,12.112900104754223,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419022984,0,0.9519519519519519,0,Not Significant,0.009504978130245353,0,0.3123123123123123,0,Not Significant,0.04788937055439662,0.059,Not Significant,7.2980117454212,1.4485061084660338,0.1360274236448244,-0.2526298921508116,0.6312525140862518,0.008767734553775743,0.0062677345537757445,0.003567734553775744,0.006967734553775744,0.003267734553775744
ASHANTI,SUAME MUNICIPAL,Ashanti,Suame Municipal,Municipal,6.738487,-1.62476687694823,136290.0,41237.0,46222.0,8.7,43.10868597138799,42.28116059484865,11.210798168020647,22.198279852866172,50.13489951721131,0.8658949009733153,64.17125247633723,Ashanti,2.5096772095850186,1.3,1.9,56.864285714285714,29.03333333333333,22.928571428571427,33.31666666666666,73.06402254804148,43.31,138.75791565509573,7.553285703720437,90.93677543709379,76.88585108622928,46.8015032894287,3.552894975405831,46.81341891104608,22.72251700111087,0,0.47000000000000003,2.54,329661.47185103275,12937.880986469774,126.0,20103.939209304284,11.968477155926037,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0006386765419022984,0,0.9459459459459459,0,Not Significant,0.009673598727261527,0,0.2722722722722723,0,Not Significant,0.04788937055439613,0.069,Not Significant,7.376692642087677,1.4743408733595007,0.1365693154545732,-0.2403124929961531,0.6098223486539283,0.007289473684210526,0.004789473684210527,0.0020894736842105265,0.005489473684210527,0.0017894736842105263
ASHANTI,JUABEN MUNICIPAL,Ashanti,Juaben Municipal,Municipal,6.0721368,-0.260652306105858,63929.0,17669.0,19128.0,20.9,43.33619740700753,44.99864473678856,24.085341734105086,33.359348833684464,63.14625145958484,0.9080173811276896,57.55916720111374,Ashanti,2.5055734854870866,1.3,1.9000000000000001,56.86428571428571,29.03333333333333,22.928571428571427,33.31666666666666,72.90963016551001,43.31,126.27530309487896,12.438855415393325,86.81052401255373,75.42849859185239,36.34910146070247,3.558290049922173,50.65990617328029,21.57130222160355,0,0.47,2.54,330798.212953699,12909.515366117672,126.0,20191.251412838144,12.057675352773352,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.0385929931610011,1,0.0,1,HH (High-High),0.021284851382006725,1,0.01701701701701702,1,HH (High-High),1.477037673521466,0.073,Not Significant,6.898415531589702,1.3149065120918482,0.1309492445024161,-0.3066826160752096,0.7775232153762278,0.0055,0.003,0.0003,0.0037,0.0
GREATER ACCRA,ABLEKUMA CENTRAL MUNICIPAL,Greater Accra,Ablekuma Central Municipal,Municipal,5.5541808,-0.24078224491606,169145.0,55723.0,58491.0,9.4,45.108467556349,42.2273133864544,11.231721388851046,36.556683194214685,39.22935185645425,0.9525656113602203,67.52431345886666,Greater Accra,2.6000000000000005,1.4000000000000001,1.9941457451056808,55.535714285714285,43.53333333333334,31.47142857142857,33.33333333333334,60.05,52.970000000000006,173.35453907406784,16.547981811946713,87.22376574011435,66.21565891064125,42.46086760483618,3.467792707494909,38.02114601241189,25.628795132804132,0,0.47000000000000003,2.5399999999999996,329991.7782198571,12988.710490643112,126.0,19852.75949232552,11.938427119445635,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.019171393353729718,0,0.6886886886886887,0,Not Significant,0.08689265099212286,0,0.07707707707707707,0,Not Significant,0.2624088186586801,0.249,Not Significant,7.818014365976517,2.729287956912466,0.1295597999294164,-0.5798952453094077,0.9188835776314656,0.022168513943717306,0.019668513943717308,0.01696851394371731,0.02036851394371731,0.01666851394371731
GREATER ACCRA,KORLE KLOTTEY MUNICIPAL,Greater Accra,Korle Klottey Municipal,Municipal,5.55901944999999,-0.19823054970895,68633.0,24034.0,25651.0,10.6,43.32531001237939,44.56496799982089,10.723513760126615,32.79200781714711,29.827697268446776,0.921085901492773,72.3922894234552,Greater Accra,2.6,1.4,2.0203316847939314,55.53571428571428,43.53333333333334,31.47142857142857,33.333333333333336,60.04999999999999,52.970000000000006,138.22727201813282,12.858931131632758,96.6148921848561,73.10011827744758,40.63256886466179,3.3152921296957403,47.51973565944919,18.00043760301255,0,0.4699999999999999,2.54,332121.25219420966,13133.900461043737,126.0,19961.74795432883,12.023418028534962,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.022747666554954596,0,0.6886886886886887,0,Not Significant,0.12964581153080612,1,0.031031031031031032,1,HH (High-High),0.28732325896366,0.387,Not Significant,7.861016605878301,2.77376391274479,0.1320125566333714,-0.5694119958316585,0.9134275912489588,0.014195288286592634,0.011695288286592633,0.008995288286592634,0.012395288286592634,0.008695288286592634
GREATER ACCRA,ABLEKUMA NORTH MUNICIPAL,Greater Accra,Ablekuma North Municipal,Municipal,5.58719365,-0.263259064824942,159208.0,51922.0,56500.0,8.3,43.47033014791417,40.95168688510247,7.36249754411314,37.67944797891724,38.81686420228795,0.9234214735106367,68.10084920355762,Greater Accra,2.6000000000000005,1.3999999999999997,1.9869520747950231,55.53571428571429,43.53333333333334,31.47142857142857,33.33333333333334,60.04999999999998,52.970000000000006,145.75160121067128,9.095400960345184,92.52758955350737,84.17503576540523,42.7129141317169,3.4884270760053266,48.26770307016086,24.222225072230863,0,0.47000000000000003,2.5400000000000005,327424.0186321333,13161.376307099687,126.0,19946.83086725776,11.962495390135787,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.01795899712058411,0,0.6966966966966966,0,Not Significant,0.10580073089765932,1,0.016016016016016016,1,HH (High-High),0.2542281303056376,0.337,Not Significant,7.806471239106374,2.7120179578224364,0.1294894707333013,-0.5939342045453019,0.9213098560953346,0.008784528301886793,0.006284528301886793,0.0035845283018867925,0.006984528301886793,0.0032845283018867926
GREATER ACCRA,AYAWASO NORTH MUNICIPAL,Greater Accra,Ayawaso North Municipal,Municipal,5.5908829,-0.199044848506062,63386.0,20220.0,22837.0,13.9,43.82348646250945,50.10587143602172,11.247970742627562,33.61516412259008,41.99921574892285,0.8834741400345082,67.92824914018868,Greater Accra,2.600000000000001,1.4,1.9873562885163563,55.53571428571429,43.53333333333334,31.47142857142857,33.33333333333334,60.04999999999999,52.970000000000006,136.6272169085134,13.693642051905247,96.28944248746282,72.9470882401323,43.91209323851016,3.256994855426692,47.365649387042964,21.513144070468893,0,0.47000000000000003,2.5400000000000005,328911.36348636437,13019.370357961194,126.0,19860.88014640911,12.005362824298114,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.019146984367548126,0,0.6556556556556556,0,Not Significant,0.08672159226961933,0,0.05205205205205205,0,Not Significant,0.26295783771918546,0.386,Not Significant,7.842869554772468,2.75471315089626,0.1314544396736482,-0.5918649142011947,0.9167881090370452,0.02515546151280705,0.02265546151280705,0.01995546151280705,0.023355461512807048,0.01965546151280705
GREATER ACCRA,AYAWASO EAST MUNICIPAL,Greater Accra,Ayawaso East Municipal,Municipal,5.5828425,-0.194266228463183,53004.0,16935.0,18521.0,15.4,44.24163652468144,53.641470912134125,20.011671637974406,42.14276062667586,46.14178624708641,0.9183431846630715,66.8930646743642,Greater Accra,2.6,1.4,2.0117579398037604,55.53571428571429,43.53333333333334,31.47142857142857,33.333333333333336,60.05,52.970000000000006,131.44838978725582,17.79951421120755,92.53557055759107,69.89068934419815,40.93472726869665,3.677292143492879,45.0660533579417,24.920013934249294,0,0.47,2.5400000000000005,330974.24118160934,13001.054309514571,126.0,19838.718053739973,11.940004259275144,DHS Ghana 2003 (regional) + WHO GHO (national),WHO Global TB Programme (national 2013-2024),Ghana Statistical Service 2021 Census,Ghana 260-District Shapefile (post-2018),0.022488821972150377,0,0.6666666666666666,0,Not Significant,0.12704166889335564,1,0.021021021021021023,1,HH (High-High),0.28447876234934805,0.351,Not Significant,7.858307654959138,2.772521728495416,0.132194961347975,-0.5831748482575126,0.9143264828580212,0.020233575789002284,0.017733575789002285,0.015033575789002286,0.018433575789002288,0.014733575789002286
